t_dat,customer_id,article_id,price,sales_channel_id
2020-07-29,009403366ba00acca319f4fd5c4c135d8c365576f0a3cae9d43a0e8d48dae929,0921748002,0.0593050847457627,1
2018-09-26,00a5fe092b930b5235c0f5144f6e50fa12f1cde8a9f22c97236c027ed9532b4c,0504154015,0.0152372881355932,2
2019-09-01,00a5fe092b930b5235c0f5144f6e50fa12f1cde8a9f22c97236c027ed9532b4c,0760444001,0.0338813559322033,2
2019-09-01,00a5fe092b930b5235c0f5144f6e50fa12f1cde8a9f22c97236c027ed9532b4c,0633918007,0.020322033898305,2
2018-12-19,00ae90f303ff3407777bc6d00ce28b4b6ce4ace5e4a504c5888c2a48d161c95e,0714191001,0.084728813559322,2
2019-02-21,00ae90f303ff3407777bc6d00ce28b4b6ce4ace5e4a504c5888c2a48d161c95e,0578630002,0.0259152542372881,2
2019-06-30,00ae90f303ff3407777bc6d00ce28b4b6ce4ace5e4a504c5888c2a48d161c95e,0619884007,0.0374237288135593,2
2019-08-04,00bd64efae1819619f186560e008ced86ad2234e47c1e936a8e30e829109d235,0533406024,0.0508305084745762,2
2020-06-03,00bd64efae1819619f186560e008ced86ad2234e47c1e936a8e30e829109d235,0883033002,0.0338813559322033,1
2020-06-15,00bd64efae1819619f186560e008ced86ad2234e47c1e936a8e30e829109d235,0806012001,0.0181355932203389,2
2018-10-21,00ee654ae8772c8a1ef31c53a07b582ef6dd9c82ed111f6af756aec437742c1a,0694995001,0.021593220338983,2
2019-06-04,00ee654ae8772c8a1ef31c53a07b582ef6dd9c82ed111f6af756aec437742c1a,0710877005,0.0420169491525423,2
2020-07-29,00ee654ae8772c8a1ef31c53a07b582ef6dd9c82ed111f6af756aec437742c1a,0877014001,0.0271016949152542,1
2019-05-15,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,0752471004,0.0508305084745762,2
2019-06-07,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,0685848007,0.0423559322033898,2
2019-07-03,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,0773075004,0.0423559322033898,1
2020-05-21,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,0903062002,0.0338813559322033,2
2020-09-04,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,0920830006,0.0338813559322033,2
2019-11-14,011152c11d38f214f2f2de6bf542a4cf75b19f36b8f914f5665b5c065889567d,0773898002,0.0665593220338983,1
2020-05-16,011152c11d38f214f2f2de6bf542a4cf75b19f36b8f914f5665b5c065889567d,0818397004,0.0338813559322033,1
2020-06-03,011152c11d38f214f2f2de6bf542a4cf75b19f36b8f914f5665b5c065889567d,0786304006,0.0254067796610169,1
2020-01-05,0117a5f45b801e3fc8448697157e56c3d9d5ba39aeb25a5e81dad4204e0642fd,0497637009,0.0508305084745762,2
2020-07-26,0117a5f45b801e3fc8448697157e56c3d9d5ba39aeb25a5e81dad4204e0642fd,0554477037,0.0099830508474576,2
2020-07-26,0117a5f45b801e3fc8448697157e56c3d9d5ba39aeb25a5e81dad4204e0642fd,0606395030,0.0582711864406779,2
2019-04-10,013bcdd9809b4fe9ac2878497bd272cff97f74a446b12edcda90ce9ea51248a7,0698776002,0.0677796610169491,2
2019-04-22,013bcdd9809b4fe9ac2878497bd272cff97f74a446b12edcda90ce9ea51248a7,0730365002,0.0423559322033898,2
2020-09-18,013bcdd9809b4fe9ac2878497bd272cff97f74a446b12edcda90ce9ea51248a7,0893141002,0.0508305084745762,2
2019-03-06,013e0ce023dc8dab90977b0faed711ffbbe950f1914dcaffde6944a96207a302,0597891002,0.0198135593220338,2
2019-03-20,013e0ce023dc8dab90977b0faed711ffbbe950f1914dcaffde6944a96207a302,0762063001,0.0423559322033898,2
2019-04-24,013e0ce023dc8dab90977b0faed711ffbbe950f1914dcaffde6944a96207a302,0697091002,0.0338813559322033,2
2018-10-03,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,0585440011,0.008457627118644,2
2018-10-28,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,0552473021,0.0169322033898305,2
2019-10-03,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,0752516005,0.0220169491525423,2
2020-07-15,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,0599719001,0.008457627118644,1
2020-08-14,0152d53f51444891ea07013fd1fb8325415bb09bb6798a59359b21a8326d801b,0616849012,0.0042203389830508,2
2019-10-06,01661bad253b21353092eaf49836913843e1fc0554a6745d865c14ac2659660a,0699755028,0.020322033898305,2
2020-02-28,01661bad253b21353092eaf49836913843e1fc0554a6745d865c14ac2659660a,0399087021,0.0338813559322033,2
2020-05-12,01661bad253b21353092eaf49836913843e1fc0554a6745d865c14ac2659660a,0816759003,0.0169322033898305,2
2020-05-28,01661bad253b21353092eaf49836913843e1fc0554a6745d865c14ac2659660a,0399087040,0.0293728813559322,2
2018-10-25,019d1333b08d66af80416e70d50c14502f62de12e7db25c8005d1ad360268947,0680186002,0.0423559322033898,2
2019-01-12,019d1333b08d66af80416e70d50c14502f62de12e7db25c8005d1ad360268947,0609722001,0.0220169491525423,2
2019-01-26,019d1333b08d66af80416e70d50c14502f62de12e7db25c8005d1ad360268947,0671974001,0.0423559322033898,2
2020-05-27,01dd96059a11759518f10969d0a528f03c8501dc4c628bf69409db1890a59216,0831460003,0.0508305084745762,2
2020-05-31,01dd96059a11759518f10969d0a528f03c8501dc4c628bf69409db1890a59216,0861173005,0.0508305084745762,2
2020-07-17,01dd96059a11759518f10969d0a528f03c8501dc4c628bf69409db1890a59216,0859205001,0.0152372881355932,2
2018-12-22,01ea89e3688b244a22f04a09f966b812d89c59b10c4e34937f4082f3c2ddf274,0663744001,0.0254067796610169,2
2019-04-22,01ea89e3688b244a22f04a09f966b812d89c59b10c4e34937f4082f3c2ddf274,0717727001,0.0303050847457627,1
2020-02-18,01ea89e3688b244a22f04a09f966b812d89c59b10c4e34937f4082f3c2ddf274,0820542003,0.0158813559322033,2
2018-10-17,021f41d3e6d5ce6cc64e99bbaa8d9c1ebcb67e229a6fbe462c950503955875f0,0728112001,0.0504067796610169,2
2018-11-01,021f41d3e6d5ce6cc64e99bbaa8d9c1ebcb67e229a6fbe462c950503955875f0,0687539002,0.0677796610169491,2
2018-12-12,021f41d3e6d5ce6cc64e99bbaa8d9c1ebcb67e229a6fbe462c950503955875f0,0657512001,0.0169322033898305,2
2019-06-19,021f41d3e6d5ce6cc64e99bbaa8d9c1ebcb67e229a6fbe462c950503955875f0,0746454001,0.0423559322033898,2
2019-05-31,02528a3baf7d7414c37b3fa03e0a01ca5d388194c8776950c781c055a9f969e4,0781813001,0.0135423728813559,2
2019-10-02,02528a3baf7d7414c37b3fa03e0a01ca5d388194c8776950c781c055a9f969e4,0399223001,0.0338813559322033,1
2020-05-17,02528a3baf7d7414c37b3fa03e0a01ca5d388194c8776950c781c055a9f969e4,0824352001,0.0225084745762711,2
2019-02-08,026c69d2051106a6d5841f238700bc95f595bd3e4e1e0f49b4815fa70ffdc5d0,0608007007,0.0677796610169491,2
2019-04-21,026c69d2051106a6d5841f238700bc95f595bd3e4e1e0f49b4815fa70ffdc5d0,0741356001,0.0335254237288135,2
2020-06-22,026c69d2051106a6d5841f238700bc95f595bd3e4e1e0f49b4815fa70ffdc5d0,0864216001,0.0304915254237288,1
2018-10-22,0292824b434461be1d9939f40dba274d5e508f92e174b47ae4b0f54ecf09ef48,0613942006,0.0086271186440677,2
2019-07-07,0292824b434461be1d9939f40dba274d5e508f92e174b47ae4b0f54ecf09ef48,0726115003,0.0118474576271186,2
2019-11-28,0292824b434461be1d9939f40dba274d5e508f92e174b47ae4b0f54ecf09ef48,0734161003,0.0182881355932203,2
2018-10-30,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0716262001,0.0423559322033898,2
2019-05-10,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0546406001,0.0338813559322033,2
2019-07-25,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0757748003,0.0762542372881355,2
2019-08-16,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0766654001,0.0508305084745762,2
2020-03-14,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0852374001,0.0338813559322033,2
2020-03-14,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0852374005,0.0338813559322033,2
2020-04-08,02ae5ea6cd4582e66730e9dea1774981717803d5ff2567d65f233969b3462534,0618287010,0.0432033898305084,2
2018-10-18,02e3af318b103d91c7224d87d3ec7dfd2d625eb51c16d43ed9407fb2c3b98eac,0547752004,0.0304915254237288,2
2019-05-16,02e3af318b103d91c7224d87d3ec7dfd2d625eb51c16d43ed9407fb2c3b98eac,0754823001,0.0542203389830508,2
2019-09-08,02e3af318b103d91c7224d87d3ec7dfd2d625eb51c16d43ed9407fb2c3b98eac,0554141018,0.0135423728813559,2
2018-10-14,031cf7d9c2f4226c11d7343e7817d9178f0f5cb13212161a7b313a1b894509c5,0661806003,0.0406610169491525,2
2018-10-14,031cf7d9c2f4226c11d7343e7817d9178f0f5cb13212161a7b313a1b894509c5,0661166005,0.0406610169491525,2
2019-06-05,031cf7d9c2f4226c11d7343e7817d9178f0f5cb13212161a7b313a1b894509c5,0752512006,0.0338813559322033,2
2019-01-23,0350db312b33ec58e9b4e40c56998594d613476ec605b4c5a5a435e9ed172d70,0537116001,0.0169322033898305,2
2019-10-25,0350db312b33ec58e9b4e40c56998594d613476ec605b4c5a5a435e9ed172d70,0792753001,0.084728813559322,2
2019-10-25,0350db312b33ec58e9b4e40c56998594d613476ec605b4c5a5a435e9ed172d70,0701509003,0.0677796610169491,2
2018-11-29,0365fe4275d2dd620cf4594b7d6d77ed3e7d6d6f32be8816401fcb52de4fc0e1,0669896004,0.0338813559322033,2
2019-07-04,0365fe4275d2dd620cf4594b7d6d77ed3e7d6d6f32be8816401fcb52de4fc0e1,0719214005,0.016728813559322,2
2020-05-08,0365fe4275d2dd620cf4594b7d6d77ed3e7d6d6f32be8816401fcb52de4fc0e1,0837741001,0.0377796610169491,2
2018-10-14,036d07720d278a30da8e0c5c0d17c9118939f30247fc9dfa872d1248ddde1de0,0690276002,0.020322033898305,2
2019-03-02,036d07720d278a30da8e0c5c0d17c9118939f30247fc9dfa872d1248ddde1de0,0717490001,0.0067627118644067,1
2019-03-02,036d07720d278a30da8e0c5c0d17c9118939f30247fc9dfa872d1248ddde1de0,0718278004,0.0067627118644067,1
2018-10-10,037e08093e509a5a38619e321d432b6cdb6476c48211c50fcc80a39ac56feeae,0668767002,0.0135423728813559,2
2018-10-10,037e08093e509a5a38619e321d432b6cdb6476c48211c50fcc80a39ac56feeae,0656719004,0.0508305084745762,2
2019-03-03,037e08093e509a5a38619e321d432b6cdb6476c48211c50fcc80a39ac56feeae,0448509014,0.0381186440677966,2
2019-03-01,03a3533b8d81b303b6883d985554fe86dea7e32f683bfe4ddfda2a6ea18801cc,0708755001,0.0338813559322033,2
2019-09-08,03a3533b8d81b303b6883d985554fe86dea7e32f683bfe4ddfda2a6ea18801cc,0562245050,0.0338813559322033,2
2019-12-20,03a3533b8d81b303b6883d985554fe86dea7e32f683bfe4ddfda2a6ea18801cc,0823430002,0.022864406779661,2
2020-02-29,03a3533b8d81b303b6883d985554fe86dea7e32f683bfe4ddfda2a6ea18801cc,0779659002,0.0457457627118644,2
2020-05-24,03a3533b8d81b303b6883d985554fe86dea7e32f683bfe4ddfda2a6ea18801cc,0817353008,0.0271016949152542,2
2019-05-29,03af928c90b657e82276659e6f229d709565aca03ae5fd9234fa702620d0531d,0762630006,0.0508305084745762,2
2020-01-15,03af928c90b657e82276659e6f229d709565aca03ae5fd9234fa702620d0531d,0809757004,0.0190508474576271,2
2020-02-15,03af928c90b657e82276659e6f229d709565aca03ae5fd9234fa702620d0531d,0829017007,0.0508305084745762,1
2018-10-25,040526b2547ec8e27b9d6eebe00118484cff447f81c132721986e7a3de85674d,0617279003,0.0542203389830508,1
2019-05-28,040526b2547ec8e27b9d6eebe00118484cff447f81c132721986e7a3de85674d,0599718015,0.0254067796610169,1
2019-10-22,040526b2547ec8e27b9d6eebe00118484cff447f81c132721986e7a3de85674d,0562245093,0.0338813559322033,1
2018-12-14,043f167df58e78da872768c97e18e670df50af4ae6ac958ed496df5284376c06,0686587001,0.0287966101694915,2
2018-12-14,043f167df58e78da872768c97e18e670df50af4ae6ac958ed496df5284376c06,0660712012,0.036,2
2019-09-25,043f167df58e78da872768c97e18e670df50af4ae6ac958ed496df5284376c06,0800390001,0.0593050847457627,2
2018-09-25,045f951c1860934bf6e8c8948abfd2d8ecf575fda8452663746854e1e5e3e2b6,0562252028,0.0254067796610169,2
2019-11-28,045f951c1860934bf6e8c8948abfd2d8ecf575fda8452663746854e1e5e3e2b6,0754262006,0.0243898305084745,2
2019-12-16,045f951c1860934bf6e8c8948abfd2d8ecf575fda8452663746854e1e5e3e2b6,0788176002,0.0121864406779661,1
2018-10-01,0469793baa1bf6afdd56c275dec47184ce3f7af18c265f87abba59cab1f34467,0306307076,0.0040508474576271,2
2019-03-07,0469793baa1bf6afdd56c275dec47184ce3f7af18c265f87abba59cab1f34467,0572127013,0.0135423728813559,2
2019-03-07,0469793baa1bf6afdd56c275dec47184ce3f7af18c265f87abba59cab1f34467,0524825018,0.0220169491525423,2
2019-06-15,04777bb72a19ef88c82084065b295469ec4a633c50f4086b87b380c20c12fe9b,0652731029,0.0593050847457627,2
2019-10-31,04777bb72a19ef88c82084065b295469ec4a633c50f4086b87b380c20c12fe9b,0842314001,0.0338813559322033,2
2020-06-23,04777bb72a19ef88c82084065b295469ec4a633c50f4086b87b380c20c12fe9b,0841434001,0.0254067796610169,2
2020-02-12,048962db9aca38ca4b98c70880a44b60f12562c8d4df5e34457401c14ec0dcbe,0573085043,0.0338813559322033,2
2020-03-13,048962db9aca38ca4b98c70880a44b60f12562c8d4df5e34457401c14ec0dcbe,0852523001,0.0220169491525423,2
2020-04-18,048962db9aca38ca4b98c70880a44b60f12562c8d4df5e34457401c14ec0dcbe,0843685002,0.0164237288135593,2
2020-09-13,048962db9aca38ca4b98c70880a44b60f12562c8d4df5e34457401c14ec0dcbe,0867948001,0.0220169491525423,2
2018-11-28,048a085a2e98099997e0e5011b41db6ac1b1f9f56b6c7813b9341b4045d7a546,0668537002,0.1355762711864406,2
2019-01-14,048a085a2e98099997e0e5011b41db6ac1b1f9f56b6c7813b9341b4045d7a546,0697516001,0.0593050847457627,2
2020-03-17,048a085a2e98099997e0e5011b41db6ac1b1f9f56b6c7813b9341b4045d7a546,0715624011,0.0254067796610169,2
2020-03-17,048a085a2e98099997e0e5011b41db6ac1b1f9f56b6c7813b9341b4045d7a546,0824192001,0.0338813559322033,2
2018-12-16,04f1b6911724ac43ea818b95ca8ed6b604ffecfe19d8a8abdb7dc5e5b2168042,0726516001,0.0169322033898305,2
2020-05-13,04f1b6911724ac43ea818b95ca8ed6b604ffecfe19d8a8abdb7dc5e5b2168042,0848324002,0.0423559322033898,2
2020-07-21,04f1b6911724ac43ea818b95ca8ed6b604ffecfe19d8a8abdb7dc5e5b2168042,0905518001,0.0169322033898305,2
2019-07-17,0567aa327bf71d7e53838b36a0a1779efb88db4e6658d67094e7d59d7fe93c8e,0617919021,0.0101525423728813,2
2020-01-29,0567aa327bf71d7e53838b36a0a1779efb88db4e6658d67094e7d59d7fe93c8e,0751471026,0.0338813559322033,2
2020-01-31,0567aa327bf71d7e53838b36a0a1779efb88db4e6658d67094e7d59d7fe93c8e,0735623007,0.0381186440677966,2
2018-12-09,0572c29ef80d6ff8c39b4e9a751b939d4f7aa28074081b28e854611da24c805e,0569984001,0.0169322033898305,1
2019-03-27,0572c29ef80d6ff8c39b4e9a751b939d4f7aa28074081b28e854611da24c805e,0695723001,0.0338813559322033,1
2020-04-11,0572c29ef80d6ff8c39b4e9a751b939d4f7aa28074081b28e854611da24c805e,0797078014,0.0271016949152542,2
2019-01-10,05cdf48d5d88bbeafcbaa523c61b88a9384d4ccd85a3b0202738a22b5dd76ec3,0699358002,0.0396440677966101,1
2019-06-25,05cdf48d5d88bbeafcbaa523c61b88a9384d4ccd85a3b0202738a22b5dd76ec3,0714444004,0.0338813559322033,2
2020-01-07,05cdf48d5d88bbeafcbaa523c61b88a9384d4ccd85a3b0202738a22b5dd76ec3,0763468005,0.0338813559322033,2
2020-04-11,05cdf48d5d88bbeafcbaa523c61b88a9384d4ccd85a3b0202738a22b5dd76ec3,0818792002,0.0254067796610169,2
2018-09-26,05e80f4a470ac83a766f88723b3e15d14da53bbccc3c0ea20c83fcae3386994c,0663774002,0.0338813559322033,2
2019-07-08,05e80f4a470ac83a766f88723b3e15d14da53bbccc3c0ea20c83fcae3386994c,0610776026,0.008457627118644,1
2020-02-14,05e80f4a470ac83a766f88723b3e15d14da53bbccc3c0ea20c83fcae3386994c,0767192006,0.0135423728813559,2
2019-03-18,060ffafac2e9ea2181cb792300750af1da2d1f7a4b18762b9abac7eec1843a90,0584449002,0.0162542372881355,2
2020-09-11,060ffafac2e9ea2181cb792300750af1da2d1f7a4b18762b9abac7eec1843a90,0935858001,0.0135423728813559,2
2020-09-14,060ffafac2e9ea2181cb792300750af1da2d1f7a4b18762b9abac7eec1843a90,0743904019,0.0135423728813559,2
2019-03-03,06290e47fae7b52a86aea18024a66e1d8e212d738f67701d8bb004fa4a37aa83,0719463001,0.0338813559322033,2
2019-03-03,06290e47fae7b52a86aea18024a66e1d8e212d738f67701d8bb004fa4a37aa83,0738182001,0.0304915254237288,2
2019-05-11,06290e47fae7b52a86aea18024a66e1d8e212d738f67701d8bb004fa4a37aa83,0554598057,0.0169322033898305,2
2019-05-19,06290e47fae7b52a86aea18024a66e1d8e212d738f67701d8bb004fa4a37aa83,0605777008,0.020322033898305,2
2019-01-11,065f0d3f161c16b9891f46188e7f2a213d369d9afc19c44765a65f3673b09034,0562252028,0.0254067796610169,2
2019-03-11,065f0d3f161c16b9891f46188e7f2a213d369d9afc19c44765a65f3673b09034,0711042004,0.0338813559322033,2
2019-06-20,065f0d3f161c16b9891f46188e7f2a213d369d9afc19c44765a65f3673b09034,0706068005,0.0096440677966101,2
2018-12-23,0667bf651c0c43f1ff8f84aea94f7eac8182cf72ebecb21d3d612fabf3147933,0715828001,0.0338813559322033,2
2019-01-14,0667bf651c0c43f1ff8f84aea94f7eac8182cf72ebecb21d3d612fabf3147933,0693986002,0.0508305084745762,2
2019-11-04,0667bf651c0c43f1ff8f84aea94f7eac8182cf72ebecb21d3d612fabf3147933,0821683002,0.0491355932203389,2
2018-10-25,0674ea00d556c0be03e6aeb2e0dc35fda5d99a1f1c297a647b3394509a6718d9,0554450027,0.0338813559322033,2
2020-04-11,0674ea00d556c0be03e6aeb2e0dc35fda5d99a1f1c297a647b3394509a6718d9,0756118009,0.0176101694915254,2
2020-05-03,0674ea00d556c0be03e6aeb2e0dc35fda5d99a1f1c297a647b3394509a6718d9,0554450001,0.0338813559322033,2
2019-03-15,067c9bdf2335f452d63b27864b8fb209b1fbd5cb5bcaa22960f485beee6e852d,0522918006,0.0101525423728813,2
2019-11-20,067c9bdf2335f452d63b27864b8fb209b1fbd5cb5bcaa22960f485beee6e852d,0716185002,0.0152372881355932,2
2020-01-11,067c9bdf2335f452d63b27864b8fb209b1fbd5cb5bcaa22960f485beee6e852d,0513699027,0.0135423728813559,2
2018-11-06,06884807549bd7463a0f21e97beacbd0bd28c01dfde80d5baa154498b0e46b2f,0717102001,0.0423559322033898,2
2019-04-12,06884807549bd7463a0f21e97beacbd0bd28c01dfde80d5baa154498b0e46b2f,0733267001,0.0338813559322033,2
2019-08-07,06884807549bd7463a0f21e97beacbd0bd28c01dfde80d5baa154498b0e46b2f,0799190003,0.0334915254237288,2
2018-09-29,06d23b72cac134851a761473b40c881c300814981b6b0a3c4692ddf5a93f2a48,0662264001,0.0677796610169491,2
2018-10-19,06d23b72cac134851a761473b40c881c300814981b6b0a3c4692ddf5a93f2a48,0682776002,0.0593050847457627,2
2018-12-19,06d23b72cac134851a761473b40c881c300814981b6b0a3c4692ddf5a93f2a48,0594922003,0.0220169491525423,2
2019-04-19,06d9d9fe13c5220017d863d2e766125c1fa714b040408fc17b355401c8e7464c,0710108003,0.0677796610169491,2
2019-10-03,06d9d9fe13c5220017d863d2e766125c1fa714b040408fc17b355401c8e7464c,0695632095,0.0338813559322033,2
2020-03-24,06d9d9fe13c5220017d863d2e766125c1fa714b040408fc17b355401c8e7464c,0844254001,0.0508305084745762,2
2020-04-15,06d9d9fe13c5220017d863d2e766125c1fa714b040408fc17b355401c8e7464c,0855737001,0.0338813559322033,2
2018-09-25,0700cc452aba4b15b5edab1c848c60628aa267f4c4ac47db480091069640cad8,0625568002,0.0720169491525423,1
2019-03-06,0700cc452aba4b15b5edab1c848c60628aa267f4c4ac47db480091069640cad8,0746874001,0.0338813559322033,2
2019-07-11,0700cc452aba4b15b5edab1c848c60628aa267f4c4ac47db480091069640cad8,0730013007,0.021322033898305,2
2018-11-18,070e814d781f4c7dbd0f6235bf72500e3acc49cf65d2b8e5419328f6fd40112c,0676990003,0.0508305084745762,2
2020-05-09,070e814d781f4c7dbd0f6235bf72500e3acc49cf65d2b8e5419328f6fd40112c,0836391002,0.1016779661016949,2
2020-08-27,070e814d781f4c7dbd0f6235bf72500e3acc49cf65d2b8e5419328f6fd40112c,0868038001,0.0508305084745762,2
2019-06-28,0751e6551ef6b6ca840db0e4a86d2a9227f1494963ca9d94662f595a47087a99,0765225006,0.0338813559322033,2
2019-10-24,0751e6551ef6b6ca840db0e4a86d2a9227f1494963ca9d94662f595a47087a99,0828890001,0.0304915254237288,2
2020-03-30,0751e6551ef6b6ca840db0e4a86d2a9227f1494963ca9d94662f595a47087a99,0844582003,0.0254067796610169,2
2018-10-06,0751f18cafeb100efb2c6d16f300a49c75befd79fc10bffe9f4bcdd6f523bbb9,0671027002,0.0338813559322033,2
2018-11-13,0751f18cafeb100efb2c6d16f300a49c75befd79fc10bffe9f4bcdd6f523bbb9,0683476002,0.0677796610169491,2
2019-05-04,0751f18cafeb100efb2c6d16f300a49c75befd79fc10bffe9f4bcdd6f523bbb9,0505232002,0.0372711864406779,2
2019-01-05,077c40ae94c39b7895eaabc41d4575cdcf641f5106bd1c58717ef3fb80f0bc24,0645638001,0.0135423728813559,1
2019-05-31,077c40ae94c39b7895eaabc41d4575cdcf641f5106bd1c58717ef3fb80f0bc24,0576104002,0.0213389830508474,2
2019-07-17,077c40ae94c39b7895eaabc41d4575cdcf641f5106bd1c58717ef3fb80f0bc24,0675069005,0.008457627118644,2
2018-09-28,078c76ea2b71683b6ccc853dbcf96d69c0a4c04b4b5bd7a71c080489e21743fd,0592975013,0.0508305084745762,2
2019-09-07,078c76ea2b71683b6ccc853dbcf96d69c0a4c04b4b5bd7a71c080489e21743fd,0708311017,0.0508305084745762,2
2019-09-07,078c76ea2b71683b6ccc853dbcf96d69c0a4c04b4b5bd7a71c080489e21743fd,0591334039,0.0169322033898305,2
2020-01-05,078c76ea2b71683b6ccc853dbcf96d69c0a4c04b4b5bd7a71c080489e21743fd,0777504001,0.022864406779661,2
2019-06-05,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,0765926002,0.0322881355932203,2
2019-07-30,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,0709187002,0.0254067796610169,2
2019-12-07,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,0803993003,0.0423559322033898,1
2018-11-07,07b817cfa527549c1958877f02d7804109c4b906fb2f896fc587e0f1d5ebdc3a,0683995004,0.0423559322033898,2
2019-04-19,07b817cfa527549c1958877f02d7804109c4b906fb2f896fc587e0f1d5ebdc3a,0745475005,0.0338813559322033,2
2019-05-04,07b817cfa527549c1958877f02d7804109c4b906fb2f896fc587e0f1d5ebdc3a,0719128001,0.0423559322033898,2
